Time,Type,Trial,L Raw X [px],L Raw Y [px],R Raw X [px],R Raw Y [px],L Dia X [px],L Dia Y [px],L Mapped Diameter [mm],R Dia X [px],R Dia Y [px],R Mapped Diameter [mm],L CR1 X [px],L CR1 Y [px],L CR2 X [px],L CR2 Y [px],R CR1 X [px],R CR1 Y [px],R CR2 X [px],R CR2 Y [px],L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],Timing,L Validity,R Validity,Pupil Confidence,L Plane,R Plane,L EPOS X,L EPOS Y,L EPOS Z,R EPOS X,R EPOS Y,R EPOS Z,L GVEC X,L GVEC Y,L GVEC Z,R GVEC X,R GVEC Y,R GVEC Z,Frame
4215307152,SMP,1,1463.69,760.71,1147.53,783.93,19.26,19.26,3.23,19.33,19.33,3.33,1454.5,763.99,1465.22,764.16,1139.9,786.81,1150.16,786.87,396.93,415.72,396.93,415.72,0,1,1,2,-1,-1,-20.56,-0.81,557.35,35.86,-4.94,569.98,-0.1,0.12,-0.99,-0.15,0.12,-0.98,-1
4215340600,SMP,1,1463.64,760.33,1147.42,783.36,18.99,18.99,3.22,19.42,19.42,3.33,1454.5,763.74,1465.25,763.69,1139.77,786.39,1150.02,786.34,395.56,414.44,395.56,414.44,0,1,1,2,-1,-1,-20.57,-0.75,557.48,35.89,-4.86,570.02,-0.1,0.12,-0.99,-0.15,0.12,-0.98,-1
4215373977,SMP,1,1463.63,760.58,1147.21,783.14,19.21,19.21,3.22,19.54,19.54,3.33,1454.43,763.88,1465.16,763.88,1139.53,786.28,1149.79,786.21,393.61,413.7,393.61,413.7,0,1,1,2,-1,-1,-20.56,-0.77,557.64,35.94,-4.84,570.12,-0.1,0.12,-0.99,-0.15,0.12,-0.98,-1
4215407259,SMP,1,1463.61,761.15,1146.84,783.84,18.82,18.82,3.2,19.52,19.52,3.33,1454.13,764.62,1464.98,764.56,1139.2,786.71,1149.48,786.74,390.24,413.68,390.24,413.68,0,1,1,2,-1,-1,-20.51,-0.9,557.41,36,-4.92,570.15,-0.11,0.13,-0.99,-0.15,0.12,-0.98,-1
4215440590,SMP,1,1463.46,762.31,1146.61,784.4,19.18,19.18,3.2,19.5,19.5,3.33,1454.34,765.32,1465.08,765.51,1139.02,787.46,1149.34,787.4,393.51,416.16,393.51,416.16,0,1,1,2,-1,-1,-20.54,-1.05,557.67,36.02,-5.05,570.12,-0.1,0.11,-0.99,-0.15,0.12,-0.98,-1
4215473931,SMP,1,1463.16,762.95,1146.32,785.1,19.18,19.18,3.21,19.49,19.49,3.33,1454.29,766.14,1464.99,766.37,1138.85,788.18,1149.18,788.12,399.07,414.47,399.07,414.47,0,1,1,2,-1,-1,-20.54,-1.2,557.84,36.04,-5.18,569.98,-0.09,0.12,-0.99,-0.14,0.12,-0.98,-1
4215507212,SMP,1,1463.68,763.56,1146.39,785.59,19.13,19.13,3.2,19.4,19.4,3.33,1454.81,766.94,1465.52,766.99,1139.21,788.62,1149.57,788.68,409.16,413.26,409.16,413.26,0,1,1,2,-1,-1,-20.64,-1.32,557.96,35.97,-5.27,569.81,-0.09,0.13,-0.99,-0.13,0.12,-0.98,-1
4215540579,SMP,1,1464.31,764.07,1146.99,785.96,19.03,19.03,3.2,19.19,19.19,3.32,1455.37,767.41,1466.13,767.47,1139.64,788.91,1150.02,788.93,406.64,413.69,406.64,413.69,0,1,1,2,-1,-1,-20.73,-1.4,557.82,35.87,-5.31,569.56,-0.09,0.12,-0.99,-0.14,0.12,-0.98,-1
4215573840,SMP,1,1464.78,764.1,1147.53,785.63,18.7,18.7,3.19,19.19,19.19,3.32,1455.98,767.41,1466.68,767.48,1140.16,788.72,1150.44,788.79,406.12,411.81,406.12,411.81,0,1,1,2,-1,-1,-20.84,-1.41,557.97,35.79,-5.29,569.62,-0.09,0.12,-0.99,-0.14,0.12,-0.98,-1
4215607235,SMP,1,1466.57,765.09,1149.54,786.8,19.28,19.28,3.2,19.05,19.05,3.31,1457.07,767.79,1467.65,767.73,1141.55,789.16,1151.83,789.09,382.64,441.96,382.64,441.96,0,1,1,2,-1,-1,-21.04,-1.46,558.48,35.54,-5.35,569.64,-0.12,0.1,-0.99,-0.16,0.09,-0.98,-1
4215640564,SMP,1,1467.46,765.19,1150.22,786.5,19.11,19.11,3.2,18.88,18.88,3.29,1457.95,767.82,1468.55,767.75,1142.14,788.98,1152.46,788.95,373.25,449.96,373.25,449.96,0,1,1,2,-1,-1,-21.21,-1.47,558.78,35.42,-5.32,569.52,-0.12,0.1,-0.99,-0.17,0.1,-0.98,-1
4215673908,SMP,1,1468.27,765.53,1150.74,786.71,18.95,18.95,3.19,19.01,19.01,3.28,1458.73,768.03,1469.46,768.11,1142.7,789.12,1153.08,789.08,370.76,462.97,370.76,462.97,0,1,1,2,-1,-1,-21.36,-1.52,558.65,35.3,-5.34,569.3,-0.11,0.09,-0.99,-0.16,0.1,-0.98,-1
4215707227,SMP,1,1469.03,766.01,1151.43,786.91,18.87,18.87,3.19,18.99,18.99,3.28,1459.47,768.44,1470.24,768.52,1143.42,789.34,1153.72,789.3,366.26,468.8,366.26,468.8,0,1,1,2,-1,-1,-21.49,-1.59,558.58,35.18,-5.38,569.31,-0.11,0.09,-0.99,-0.16,0.1,-0.98,-1
4215740558,SMP,1,1469.6,765.99,1152.07,786.81,18.9,18.9,3.18,18.9,18.9,3.27,1459.98,768.64,1470.8,768.62,1143.97,789.33,1154.29,789.25,359.96,465.24,359.96,465.24,0,1,1,2,-1,-1,-21.57,-1.62,558.21,35.07,-5.38,569.12,-0.12,0.1,-0.99,-0.17,0.1,-0.98,-1
4215773903,SMP,1,1470,766.13,1152.38,786.75,18.88,18.88,3.18,18.99,18.99,3.27,1460.5,768.68,1471.29,768.64,1144.44,789.28,1154.7,789.15,362.56,470.77,362.56,470.77,0,1,1,2,-1,-1,-21.65,-1.62,558,34.99,-5.36,569.15,-0.11,0.09,-0.99,-0.16,0.1,-0.98,-1
4215807213,SMP,1,1468.87,762.84,1151.64,784.01,18.37,18.37,3.16,19.06,19.06,3.26,1460.1,767.25,1470.63,767.36,1144.46,787.83,1154.72,787.79,418.11,334.77,418.11,334.77,0,1,1,2,-1,-1,-21.58,-1.38,558.65,34.99,-5.11,569.17,-0.09,0.16,-0.98,-0.13,0.15,-0.98,-1
4215840762,SMP,1,1468.42,760.79,1151.86,781.6,18.14,18.14,3.14,18.65,18.65,3.25,1459.92,766.45,1470.49,766.5,1144.74,786.8,1155,786.83,431.37,201.76,431.37,201.76,0,1,1,2,-1,-1,-21.57,-1.24,558.95,34.94,-4.93,569.25,-0.08,0.21,-0.98,-0.13,0.2,-0.97,-1
4215873895,SMP,1,1468.66,761.17,1151.67,782.13,18.33,18.33,3.13,18.74,18.74,3.24,1460.12,766.83,1470.57,766.92,1144.57,787.35,1154.77,787.39,432.84,200.04,432.84,200.04,0,1,1,2,-1,-1,-21.62,-1.31,559.85,34.99,-5.03,569.5,-0.08,0.21,-0.97,-0.13,0.2,-0.97,-1
4215907206,SMP,1,1468.18,760.71,1151.1,781.99,18.45,18.45,3.12,18.71,18.71,3.23,1459.64,766.44,1470.28,766.49,1143.87,787.3,1154.11,787.24,436.88,197.95,436.88,197.95,0,1,1,2,-1,-1,-21.55,-1.24,559.66,35.12,-5.02,569.61,-0.08,0.21,-0.97,-0.13,0.2,-0.97,-1
4215940535,SMP,1,1467.69,759.87,1150.19,781.35,18.26,18.26,3.11,18.61,18.61,3.23,1459.14,765.59,1469.59,765.59,1143.04,786.84,1153.28,786.82,439.34,194.16,439.34,194.16,0,1,1,2,-1,-1,-21.48,-1.08,560.71,35.28,-4.94,569.75,-0.08,0.21,-0.97,-0.13,0.21,-0.97,-1
4215973911,SMP,1,1467.34,759.38,1149.85,781.78,17.89,17.89,3.09,18.74,18.74,3.22,1458.73,765.11,1469.32,765.19,1142.65,786.71,1152.99,786.92,439.92,198.37,439.92,198.37,0,1,1,2,-1,-1,-21.42,-1.01,560.66,35.34,-4.93,569.64,-0.08,0.21,-0.97,-0.13,0.19,-0.97,-1
4216007072,SMP,1,1467.04,759.22,1149.57,781.95,18.02,18.02,3.08,18.44,18.44,3.21,1458.6,764.88,1469.14,765,1142.17,787.02,1152.38,787,436.94,199.46,436.94,199.46,0,1,1,2,-1,-1,-21.41,-0.97,561.09,35.46,-4.97,569.97,-0.08,0.21,-0.97,-0.14,0.19,-0.97,-1
4216040526,SMP,1,1466.88,759.53,1148.88,782.16,18.12,18.12,3.08,18.57,18.57,3.2,1458.33,764.95,1468.92,765.08,1141.66,787.28,1151.97,787.2,440.63,202.23,440.63,202.23,0,1,1,2,-1,-1,-21.37,-0.98,561.16,35.53,-5.01,569.91,-0.08,0.2,-0.98,-0.13,0.2,-0.97,-1
4216074271,SMP,1,1466.62,759.1,1148.34,782.07,18.15,18.15,3.07,18.85,18.85,3.21,1458.01,764.75,1468.57,764.83,1141.1,787.18,1151.34,787.12,439.57,202.11,439.57,202.11,0,1,1,2,-1,-1,-21.32,-0.94,561.49,35.66,-5,570.12,-0.09,0.21,-0.97,-0.14,0.2,-0.97,-1
4216107184,SMP,1,1465.91,759.1,1147.65,781.78,18.5,18.5,3.08,18.66,18.66,3.21,1457.32,764.5,1467.93,764.55,1140.34,786.72,1150.69,786.81,439.72,206.27,439.72,206.27,0,1,1,2,-1,-1,-21.2,-0.9,561.49,35.77,-4.93,569.9,-0.08,0.2,-0.98,-0.14,0.19,-0.97,-1
4216140511,SMP,1,1465.14,759.06,1146.69,781.57,18.45,18.45,3.09,18.88,18.88,3.21,1456.46,764.46,1467.15,764.51,1139.5,786.53,1149.8,786.61,440.2,208.18,440.2,208.18,0,1,1,2,-1,-1,-21.05,-0.89,561.18,35.92,-4.89,569.88,-0.09,0.2,-0.98,-0.13,0.19,-0.97,-1
4216173850,SMP,1,1464.14,759.67,1145.78,781.95,18.44,18.44,3.09,18.58,18.58,3.21,1455.58,765,1466.24,765.22,1138.55,787.05,1148.81,786.99,441.14,208.8,441.14,208.8,0,1,1,2,-1,-1,-20.89,-1,561.12,36.11,-4.97,569.96,-0.08,0.2,-0.98,-0.14,0.2,-0.97,-1
4216207175,SMP,1,1463.17,760.95,1144.72,782.88,18.61,18.61,3.1,18.53,18.53,3.2,1454.67,766.22,1465.31,766.32,1137.57,787.94,1147.9,787.96,441.74,212.01,441.74,212.01,0,1,1,2,-1,-1,-20.72,-1.2,561.19,36.27,-5.14,569.89,-0.08,0.19,-0.98,-0.13,0.2,-0.97,-1
4216240502,SMP,1,1462.4,762.11,1143.95,784.04,18.25,18.25,3.09,18.57,18.57,3.2,1453.83,767.5,1464.48,767.59,1136.7,789.25,1147.02,789.14,441.32,211.94,441.32,211.94,0,1,1,2,-1,-1,-20.57,-1.43,561.17,36.42,-5.37,569.81,-0.08,0.2,-0.98,-0.14,0.2,-0.97,-1
4216273874,SMP,1,1461.88,762.69,1143.45,784.82,18.18,18.18,3.09,18.36,18.36,3.19,1453.25,768.29,1463.89,768.42,1136.22,790.03,1146.54,789.98,441.14,210.27,441.14,210.27,0,1,1,2,-1,-1,-20.47,-1.58,561.22,36.5,-5.51,569.7,-0.09,0.21,-0.97,-0.14,0.2,-0.97,-1
4216307168,SMP,1,1461.82,763.69,1143.36,785.76,18.21,18.21,3.08,18.96,18.96,3.2,1453.2,768.96,1463.84,769.18,1136.12,790.6,1146.48,790.75,441.05,216.23,441.05,216.23,0,1,1,2,-1,-1,-20.46,-1.7,561.23,36.5,-5.63,569.46,-0.09,0.2,-0.98,-0.14,0.19,-0.97,-1
4216340357,SMP,1,1462.32,763.98,1143.73,785.91,18.56,18.56,3.09,18.69,18.69,3.2,1453.53,769.36,1464.3,769.39,1136.6,790.87,1146.91,790.93,441.09,217.39,441.09,217.39,0,1,1,2,-1,-1,-20.51,-1.76,560.66,36.41,-5.67,569.38,-0.09,0.2,-0.98,-0.13,0.19,-0.97,-1
4216373687,SMP,1,1462.92,763.81,1144.56,785.65,18.58,18.58,3.1,18.71,18.71,3.2,1454.27,769.21,1464.93,769.35,1137.36,790.67,1147.62,790.75,441.26,217.62,441.26,217.62,0,1,1,2,-1,-1,-20.63,-1.74,560.58,36.29,-5.64,569.44,-0.09,0.2,-0.98,-0.14,0.2,-0.97,-1
4216406998,SMP,1,1464.9,760.84,1147.09,782.65,18.09,18.09,3.09,18.39,18.39,3.19,1455.66,767.19,1466.23,767.38,1139.38,788.65,1149.56,788.75,422.66,136.68,422.66,136.68,0,1,1,2,-1,-1,-20.87,-1.38,560.6,35.94,-5.27,569.65,-0.11,0.24,-0.97,-0.15,0.23,-0.96,-1
4216440474,SMP,1,1465.5,759.12,1147.91,781.33,18.07,18.07,3.08,18.39,18.39,3.18,1456.36,765.63,1466.89,765.79,1140.02,787.39,1150.22,787.56,408.3,119.58,408.3,119.58,0,1,1,2,-1,-1,-21,-1.1,560.85,35.84,-5.06,569.83,-0.11,0.24,-0.96,-0.16,0.23,-0.96,-1
4216473681,SMP,1,1465.91,757.89,1148.2,780.42,17.91,17.91,3.07,18.33,18.33,3.17,1456.9,764.49,1467.45,764.6,1140.5,786.47,1150.66,786.65,413.71,115.78,413.71,115.78,0,1,1,2,-1,-1,-21.1,-0.9,560.87,35.77,-4.89,570.15,-0.1,0.24,-0.97,-0.15,0.23,-0.96,-1
4216507134,SMP,1,1466.36,757.36,1148.61,779.97,18.11,18.11,3.06,18.3,18.3,3.17,1457.26,763.77,1467.75,763.97,1140.81,786.04,1150.96,786.08,400.7,117.29,400.7,117.29,0,1,1,2,-1,-1,-21.17,-0.78,561.21,35.74,-4.81,570.57,-0.1,0.24,-0.97,-0.16,0.23,-0.96,-1
4216540347,SMP,1,1466.63,757.55,1148.68,779.92,18.21,18.21,3.06,18.07,18.07,3.15,1457.39,763.82,1467.96,764.05,1140.94,786.16,1151.07,786.15,395.78,117.73,395.78,117.73,0,1,1,2,-1,-1,-21.2,-0.79,561.23,35.74,-4.83,570.93,-0.11,0.23,-0.97,-0.16,0.24,-0.96,-1
4216573797,SMP,1,1466.53,757.9,1148.72,780.4,18.18,18.18,3.06,18.24,18.24,3.15,1457.36,764.24,1467.91,764.4,1140.89,786.56,1151.04,786.63,392.22,116.94,392.22,116.94,0,1,1,2,-1,-1,-21.2,-0.86,561.43,35.77,-4.91,571.24,-0.11,0.23,-0.97,-0.16,0.24,-0.96,-1
4216607126,SMP,1,1464.56,760.43,1147.15,783.18,18.03,18.03,3.06,18.41,18.41,3.15,1455.71,765.9,1466.45,766.1,1139.9,788.34,1150.21,788.34,421.52,211.72,421.52,211.72,0,1,1,2,-1,-1,-20.91,-1.16,560.99,35.92,-5.22,570.99,-0.09,0.2,-0.97,-0.14,0.2,-0.97,-1
4216640450,SMP,1,1464.19,761.07,1146.62,783.71,18.37,18.37,3.06,18.52,18.52,3.16,1455.54,766.4,1466.16,766.5,1139.56,788.64,1149.81,788.74,429.61,219.56,429.61,219.56,0,1,1,2,-1,-1,-20.87,-1.24,561.11,36,-5.29,571.17,-0.09,0.2,-0.98,-0.13,0.19,-0.97,-1
4216673810,SMP,1,1463.88,761.73,1146.2,784.21,18.26,18.26,3.07,18.49,18.49,3.16,1455.06,767.03,1465.77,767.22,1139.02,789.26,1149.24,789.21,423.08,218.06,423.08,218.06,0,1,1,2,-1,-1,-20.79,-1.36,560.87,36.11,-5.39,571.3,-0.09,0.2,-0.98,-0.14,0.19,-0.97,-1
4216707131,SMP,1,1463.21,762.43,1145.57,784.99,17.97,17.97,3.06,18.66,18.66,3.17,1454.69,767.92,1465.24,767.94,1138.51,789.85,1148.77,789.9,432.48,217.77,432.48,217.77,0,1,1,2,-1,-1,-20.72,-1.5,561.2,36.19,-5.5,571.25,-0.08,0.2,-0.98,-0.13,0.19,-0.97,-1
4216740445,SMP,1,1462.73,763.19,1145.01,785.28,18.36,18.36,3.06,18.62,18.62,3.17,1454.27,768.61,1464.8,768.63,1137.96,790.44,1148.26,790.45,436.61,215.61,436.61,215.61,0,1,1,2,-1,-1,-20.65,-1.62,561.42,36.28,-5.6,571.16,-0.08,0.2,-0.98,-0.13,0.2,-0.97,-1
4216774190,SMP,1,1462.5,763.73,1144.7,786.01,18.44,18.44,3.07,18.73,18.73,3.18,1453.93,769.12,1464.51,769.3,1137.69,790.93,1148.03,790.97,439.61,217.87,439.61,217.87,0,1,1,2,-1,-1,-20.6,-1.73,561.46,36.31,-5.69,570.92,-0.08,0.2,-0.98,-0.13,0.19,-0.97,-1
4216806982,SMP,1,1459.21,763.65,1141.54,785.9,18.41,18.41,3.08,18.74,18.74,3.19,1451.93,769.21,1462.62,769.31,1135.9,791.06,1146.22,791.01,579.12,214.99,579.12,214.99,0,1,1,2,-1,-1,-20.24,-1.74,561.19,36.63,-5.71,570.78,-0.04,0.21,-0.98,-0.08,0.2,-0.98,-1
4216840435,SMP,1,1459.1,763.48,1141.55,785.84,18.25,18.25,3.08,18.69,18.69,3.19,1451.79,769.14,1462.57,769.27,1135.9,791,1146.22,790.93,579.28,212.55,579.28,212.55,0,1,1,2,-1,-1,-20.21,-1.73,560.69,36.62,-5.69,570.63,-0.04,0.21,-0.98,-0.08,0.2,-0.98,-1
4216873769,SMP,1,1459.07,763.95,1141.55,786.31,18.39,18.39,3.08,18.99,18.99,3.2,1451.93,769.59,1462.62,769.57,1135.92,791.34,1146.29,791.31,581.9,214.3,581.9,214.3,0,1,1,2,-1,-1,-20.22,-1.79,560.72,36.59,-5.76,570.29,-0.03,0.21,-0.98,-0.08,0.19,-0.98,-1
4216906968,SMP,1,1458.97,764.57,1141.62,786.41,18.38,18.38,3.08,18.77,18.77,3.2,1451.84,770.01,1462.55,770.13,1135.85,791.64,1146.28,791.76,582.38,213.38,582.38,213.38,0,1,1,2,-1,-1,-20.2,-1.88,560.45,36.56,-5.82,569.7,-0.03,0.2,-0.98,-0.08,0.2,-0.98,-1
4216940427,SMP,1,1458.75,765.25,1141.3,787.33,18.21,18.21,3.08,18.91,18.91,3.21,1451.51,770.89,1462.36,770.95,1135.69,792.42,1146.05,792.46,583.4,213.29,583.4,213.29,0,1,1,2,-1,-1,-20.12,-2.03,559.66,36.58,-5.95,569.47,-0.03,0.21,-0.98,-0.08,0.2,-0.98,-1
4216973759,SMP,1,1458.38,766.24,1140.96,788.25,18.35,18.35,3.08,18.89,18.89,3.21,1451.23,771.83,1461.98,771.88,1135.44,793.36,1145.76,793.37,585.21,213.78,585.21,213.78,0,1,1,2,-1,-1,-20.06,-2.19,559.45,36.62,-6.11,569.31,-0.03,0.21,-0.98,-0.07,0.2,-0.98,-1
4217007008,SMP,1,1458.07,767.42,1140.79,789.17,18.56,18.56,3.08,18.96,18.96,3.22,1450.82,772.93,1461.64,773.02,1135.07,794.42,1145.44,794.46,584.37,212.05,584.37,212.05,0,1,1,2,-1,-1,-19.97,-2.39,558.87,36.66,-6.3,568.92,-0.03,0.2,-0.98,-0.08,0.2,-0.98,-1
4217040419,SMP,1,1458.34,767.53,1140.86,789.19,18.34,18.34,3.08,18.94,18.94,3.22,1451.09,773.58,1461.63,773.56,1135.24,794.75,1145.49,794.83,583.31,200.95,583.31,200.95,0,1,1,2,-1,-1,-20.01,-2.5,559.4,36.64,-6.37,569.02,-0.04,0.22,-0.97,-0.08,0.22,-0.97,-1
4217073744,SMP,1,1458.8,765.68,1141.79,786.82,18.33,18.33,3.08,18.81,18.81,3.22,1451.46,772.83,1461.95,772.81,1135.99,793.51,1146.19,793.61,580.14,64.75,580.14,64.75,0,1,1,2,-1,-1,-20.09,-2.37,559.83,36.52,-6.15,569.14,-0.04,0.26,-0.96,-0.08,0.26,-0.96,-1
4217106960,SMP,1,1459.11,765.13,1141.84,786.36,18.3,18.3,3.08,18.91,18.91,3.22,1451.74,772.6,1462.29,772.46,1135.92,793.19,1146.12,793.18,576.8,55.22,576.8,55.22,0,1,1,2,-1,-1,-20.15,-2.31,559.89,36.54,-6.08,569.29,-0.04,0.27,-0.96,-0.09,0.26,-0.96,-1
4217140407,SMP,1,1459.25,764.6,1141.87,785.5,18.15,18.15,3.08,18.77,18.77,3.22,1451.94,771.96,1462.43,771.84,1135.88,792.29,1146.12,792.3,574.1,54.86,574.1,54.86,0,1,1,2,-1,-1,-20.2,-2.2,560.48,36.55,-5.92,569.44,-0.04,0.27,-0.96,-0.09,0.26,-0.96,-1
4217173735,SMP,1,1459.42,764.2,1141.89,784.94,18.19,18.19,3.07,18.59,18.59,3.21,1452.1,771.67,1462.49,771.47,1135.83,791.58,1146.02,791.76,568.99,53.48,568.99,53.48,0,1,1,2,-1,-1,-20.25,-2.15,561.4,36.59,-5.81,569.7,-0.04,0.27,-0.96,-0.09,0.26,-0.96,-1
4217206949,SMP,1,1459.55,764.25,1141.77,784.89,18.3,18.3,3.08,18.81,18.81,3.21,1452.12,771.73,1462.54,771.48,1135.82,791.52,1146,791.64,566.27,53.26,566.27,53.26,0,1,1,2,-1,-1,-20.28,-2.16,561.99,36.61,-5.8,569.97,-0.05,0.27,-0.96,-0.09,0.26,-0.96,-1
4217240561,SMP,1,1459.45,764.43,1141.81,784.97,18.59,18.59,3.09,18.8,18.8,3.22,1452.13,771.74,1462.58,771.55,1135.81,791.54,1146.01,791.64,564.16,55.38,564.16,55.38,0,1,1,2,-1,-1,-20.3,-2.17,562.32,36.62,-5.8,570.19,-0.04,0.27,-0.96,-0.09,0.25,-0.96,-1
4217273721,SMP,1,1459.62,764.83,1141.78,785.08,18.51,18.51,3.09,18.9,18.9,3.22,1452.2,771.95,1462.63,771.9,1135.86,791.86,1146.07,791.89,561.89,55.99,561.89,55.99,0,1,1,2,-1,-1,-20.32,-2.22,562.82,36.62,-5.86,570.41,-0.05,0.26,-0.96,-0.09,0.26,-0.96,-1
4217307070,SMP,1,1459.09,765.3,1141.37,785.62,18.47,18.47,3.1,18.6,18.6,3.21,1452.05,772.66,1462.49,772.49,1135.69,792.49,1145.99,792.57,568.29,53.48,568.29,53.48,0,1,1,2,-1,-1,-20.31,-2.34,563.21,36.64,-5.97,570.36,-0.03,0.27,-0.96,-0.08,0.26,-0.96,-1
4217340382,SMP,1,1457.39,765.88,1139.82,786.34,18.62,18.62,3.11,18.83,18.83,3.22,1451.18,773.21,1461.58,773.2,1134.96,793.31,1145.24,793.29,646.2,51.34,646.2,51.34,0,1,1,2,-1,-1,-20.18,-2.45,563.88,36.78,-6.11,570.41,0,0.27,-0.96,-0.05,0.27,-0.96,-1
4217373714,SMP,1,1457.86,766.65,1140.13,786.91,18.64,18.64,3.12,18.92,18.92,3.22,1451.6,773.85,1462.1,773.84,1135.32,793.78,1145.6,793.75,655.15,52.02,655.15,52.02,0,1,1,2,-1,-1,-20.26,-2.56,563.91,36.72,-6.2,570.45,0,0.27,-0.96,-0.05,0.26,-0.96,-1
